x0,y0,z0,v0,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,label,dataset_type,source_file
0.5434540510177612,0.0204341653734445,-0.2799362540245056,0.9985259771347046,0.5443502068519592,0.0003898934228345,-0.2638429999351501,0.9968436360359192,0.5453529357910156,0.0005495131481438,-0.2638711035251617,0.9966648817062378,0.5459294319152832,0.0005611461238004,-0.2638691067695617,0.9973278045654296,0.5377441644668579,-0.0004938696511089,-0.2906066477298736,0.9967333674430848,0.533923327922821,-0.0007491467986255,-0.2906549870967865,0.9958556294441224,0.5298067927360535,-0.0004484599339775,-0.2907330989837646,0.9956732988357544,0.537291407585144,0.0101542230695486,-0.157939001917839,0.995736598968506,0.5166265964508057,0.0102620869874954,-0.2824283242225647,0.993340790271759,0.5402123332023621,0.0399409942328929,-0.2375479638576507,0.9989131689071656,0.5336900949478149,0.0408535413444042,-0.2731197774410248,0.998771905899048,0.5498442053794861,0.1377058923244476,-0.0448599532246589,0.9996731281280518,0.4812038838863373,0.1253689080476761,-0.2993854880332947,0.9997410774230956,0.5679559707641602,0.3016194105148315,0.0149560719728469,0.6491849422454834,0.4841598868370056,0.3286552131175995,-0.3150526881217956,0.942009687423706,0.5823429226875305,0.4423752725124359,-0.0644813999533653,0.7055439352989197,0.4999988973140716,0.4925374686717987,-0.3267784714698791,0.8825399875640869,0.5862849354743958,0.4848470985889435,-0.0863877311348915,0.6244136095046997,0.5010971426963806,0.5359776616096497,-0.359892725944519,0.831673264503479,0.5839851498603821,0.4860437214374542,-0.1161157637834549,0.6394412517547607,0.5128660202026367,0.5351294279098511,-0.3802832663059234,0.8274255990982056,0.5790694952011108,0.4750221371650696,-0.080614149570465,0.6303456425666809,0.5129333734512329,0.5219903588294983,-0.3341442346572876,0.7963001728057861,0.5486560463905334,0.4464341104030609,0.0787598639726638,0.998302161693573,0.5157787799835205,0.4529921114444732,-0.0787843763828277,0.99894118309021,0.5507262945175171,0.6426487565040588,0.2137387543916702,0.486816942691803,0.5201963782310486,0.6808317303657532,-0.0539624281227588,0.7776079177856445,0.5473066568374634,0.7916898131370544,0.4432426989078522,0.4899011254310608,0.5140928030014038,0.88836669921875,0.081127218902111,0.7334043383598328,0.538539469242096,0.8099471926689148,0.4611291289329529,0.5493277311325073,0.5017708539962769,0.914191961288452,0.0878375023603439,0.5793620347976685,0.5843034982681274,0.8554528951644897,0.3905196189880371,0.5774357914924622,0.5384299755096436,0.9499990940093994,-0.0435503870248794,0.6975733041763306,deadlift,raw,deadlift_17.csv
0.7824265956878662,0.215015098452568,-0.0539875626564025,0.9995373487472534,0.7953037619590759,0.2037589848041534,-0.0817904695868492,0.9994720220565796,0.800339937210083,0.2035581022500991,-0.0818805173039436,0.9995712637901306,0.8059354424476624,0.2033751904964447,-0.082025222480297,0.9997111558914183,0.7899546027183533,0.2049143463373184,-0.0116492882370948,0.9993963241577148,0.7905387878417969,0.2055057436227798,-0.0115937143564224,0.9993765354156494,0.791532576084137,0.2059356719255447,-0.0116864647716283,0.9993464946746826,0.8398107290267944,0.2104497253894806,-0.1715087294578552,0.9995942115783693,0.8223074078559875,0.2114928513765335,0.1454194486141204,0.9988531470298768,0.798811137676239,0.2294690608978271,-0.0841902494430542,0.9996087551116944,0.7910560369491577,0.2310002744197845,0.0082832314074039,0.99856835603714,0.9109469652175904,0.2993183732032776,-0.348689466714859,0.999996781349182,0.8208221197128296,0.2882511019706726,0.3351535201072693,0.9976436495780944,0.8902831673622131,0.4223030507564544,-0.4473901391029358,0.996700406074524,0.7807218432426453,0.3944131433963775,0.4282126128673553,0.0251356810331344,0.7756633162498474,0.5216813683509827,-0.4207784831523895,0.9783368706703186,0.7133119106292725,0.475022405385971,0.340578556060791,0.0295972935855388,0.7521629929542542,0.5493522882461548,-0.4830977320671081,0.9463679194450378,0.7011944651603699,0.508271336555481,0.3550609946250915,0.0333133265376091,0.7248148322105408,0.5392711758613586,-0.4501929879188537,0.943140745162964,0.6862209439277649,0.5075263381004333,0.2947884500026703,0.0324716120958328,0.7258885502815247,0.5287330150604248,-0.4040000736713409,0.9212663769721984,0.692941427230835,0.4945627748966217,0.3128512501716614,0.0331058278679847,0.7214637398719788,0.4787325263023376,-0.2437467277050018,0.9998528957366944,0.681676983833313,0.454345166683197,0.24372199177742,0.9990720748901368,0.4171265065670013,0.4497683644294739,-0.4109615087509155,0.9102675914764404,0.4178987443447113,0.4360174238681793,-0.0065682297572493,0.3788882195949554,0.0959086120128631,0.475085437297821,-0.4724196493625641,0.8973345160484314,0.1030116751790046,0.4478277862071991,-0.0392399691045284,0.3100865483283996,0.0373141914606094,0.4938024878501892,-0.4829184710979461,0.8449797034263611,0.0621606670320034,0.4779072403907776,-0.0451794415712356,0.3575328290462494,0.0296730436384677,0.4039183855056762,-0.6652512550354004,0.912668526172638,0.0455844067037105,0.3906712234020233,-0.1877733469009399,0.4854804575443268,leg extension,raw,eb9355e4-09ab-4423-9882-9fc4ceb1947d.csv
0.4513376653194427,0.29481902718544,-0.3855941891670227,0.9954270720481871,0.4561296701431274,0.2539942562580108,-0.4234520494937897,0.9961207509040833,0.4590462446212768,0.250954657793045,-0.4235433638095855,0.9969526529312134,0.4623144865036011,0.2477064132690429,-0.4237324595451355,0.9975593090057372,0.4523991048336029,0.2562737166881561,-0.3715327680110931,0.9930145144462584,0.4524425566196441,0.2547711431980133,-0.3715164363384247,0.9909008145332336,0.4523436427116394,0.2530666291713714,-0.3716892004013061,0.99003005027771,0.4841822385787964,0.2374801635742187,-0.4901544749736786,0.9989156126976012,0.4682863652706146,0.2415995299816131,-0.262777030467987,0.9935784339904784,0.4663165509700775,0.3169283270835876,-0.3986740410327911,0.9981114864349364,0.4606840908527374,0.3186989426612854,-0.3323920369148254,0.9950606226921082,0.5362163186073303,0.4144332110881805,-0.5512276887893677,0.9996950030326844,0.4947762787342071,0.3396911323070526,-0.0632886216044426,0.9986423254013062,0.5286815166473389,0.7042145729064941,-0.5770686864852905,0.98239666223526,0.4715254604816437,0.5628206729888916,0.1134621798992157,0.2861735224723816,0.4459474682807922,0.8982563018798828,-0.5636940598487854,0.976116955280304,0.4318402409553528,0.6941628456115723,0.1277450770139694,0.5385823249816895,0.4309607446193695,0.9639164805412292,-0.6206881403923035,0.9597357511520386,0.41395103931427,0.7308592796325684,0.1489259898662567,0.5013986229896545,0.4111157953739166,0.9503143429756165,-0.600645124912262,0.9612010717391968,0.4109784364700317,0.7337623834609985,0.0950019881129264,0.5239045023918152,0.4171992242336273,0.9263034462928772,-0.5476473569869995,0.9449906945228576,0.4223791360855102,0.7178629636764526,0.1060258522629737,0.5217864513397217,0.513851523399353,0.8012751340866089,-0.1252355724573135,0.9299899339675904,0.4810604453086853,0.7435546517372131,0.1256474107503891,0.9374346733093262,0.4713104665279388,1.0475565195083618,-0.0217700880020856,0.2749807238578796,0.4315491318702698,0.9887599349021912,0.2601577937602997,0.1530973762273788,0.461324542760849,1.2794678211212158,0.2527093291282654,0.0499775968492031,0.4298159182071686,1.2539112567901611,0.4816604256629944,0.0401585325598716,0.4740679860115051,1.3220964670181274,0.2732850611209869,0.103231206536293,0.4398201107978821,1.29481041431427,0.5020918250083923,0.1074639335274696,0.4192978143692016,1.3231664896011353,0.1767824590206146,0.0451726615428924,0.3855181932449341,1.313457727432251,0.418850302696228,0.0360588729381561,hammer curl,raw,hammer curl_14.csv
0.4157595038414001,0.2325831949710846,-0.6266227960586548,0.9997140765190125,0.4379614889621734,0.1928097456693649,-0.6390930414199829,0.9997224807739258,0.4471247792243957,0.1939886659383773,-0.6391503214836121,0.999659776687622,0.457846462726593,0.195817694067955,-0.6394962072372437,0.9997941255569458,0.4196598529815674,0.1902971863746643,-0.5841387510299683,0.999663233757019,0.4156283736228943,0.1896128058433532,-0.5840635299682617,0.9995007514953612,0.4120026528835296,0.1892163455486297,-0.5841646194458008,0.9995679259300232,0.4893284738063812,0.2312009632587433,-0.5796076059341431,0.9998297095298768,0.4300783276557922,0.2149972021579742,-0.3262958228588104,0.9991834163665771,0.4294743537902832,0.2854263484477997,-0.600674569606781,0.9998795390129088,0.4096181988716125,0.2812309563159942,-0.5275519490242004,0.9997794032096864,0.5749973654747009,0.5591283440589905,-0.6254041194915771,0.998713493347168,0.3881807625293731,0.5034552216529846,-0.0535516664385795,0.998088240623474,0.6109398603439331,0.9223343133926392,-0.6056646108627319,0.8667947053909302,0.3932321667671203,0.8309711217880249,0.1602249443531036,0.1270016133785247,0.5955244302749634,1.2593275308609009,-0.528492271900177,0.2641557455062866,0.3841975331306457,1.0925722122192385,-0.0078923553228378,0.0380096435546875,0.6104038953781128,1.3493844270706177,-0.58244788646698,0.2162947505712509,0.3740588426589966,1.1695958375930786,-0.0061722607351839,0.0373109243810176,0.5804371237754822,1.3572776317596436,-0.5897092223167419,0.2900871038436889,0.3787192404270172,1.1702046394348145,-0.0793327689170837,0.0550873987376689,0.5721862316131592,1.3170255422592163,-0.5282591581344604,0.2767421305179596,0.3870928585529327,1.1428617238998413,-0.0440383069217205,0.0583269894123077,0.5584959387779236,1.1353505849838257,-0.1834559738636016,0.0491068549454212,0.431790292263031,1.1193766593933103,0.1850848495960235,0.0435135699808597,0.5437630414962769,1.628934383392334,-0.1619500964879989,0.0093746911734342,0.4260804057121277,1.608588457107544,0.4012353420257568,0.005690146703273,0.5354236960411072,2.066972255706787,0.2425572574138641,0.0011300117475911,0.423422247171402,2.0374438762664795,0.7676653861999512,0.0004761500458698,0.5464738607406616,2.143134117126465,0.2640865445137024,0.000739934912417,0.4252486228942871,2.107261180877685,0.795071005821228,0.0016177130164578,0.4892852902412414,2.178774356842041,-0.0412473566830158,0.0007809266098774,0.3984135687351227,2.164106845855713,0.51073157787323,0.0011153063969686,hammer curl,raw,5d4e8a39-e833-48e1-aaed-6fb494672e3a.csv
0.7686272859573364,0.5573945641517639,-0.0757007002830505,0.9908484816551208,0.7825056314468384,0.5781340003013611,-0.0759021490812301,0.9909997582435608,0.7837520837783813,0.5922420620918274,-0.0760564878582954,0.9927321672439576,0.7851589322090149,0.60808926820755,-0.0763186439871788,0.992865800857544,0.777289628982544,0.5552836656570435,-0.0540143735706806,0.9879823923110962,0.7748716473579407,0.5542189478874207,-0.0541869290173053,0.9876211881637572,0.7726504802703857,0.5537694096565247,-0.0545646138489246,0.9893133640289308,0.7749113440513611,0.6575953364372253,-0.0387233719229698,0.9921597242355348,0.7614132165908813,0.5866089463233948,0.0632444620132446,0.9935154914855956,0.7560536861419678,0.599791944026947,-0.0606344453990459,0.98943692445755,0.748112142086029,0.575432300567627,-0.0302167776972055,0.973242461681366,0.7375780344009399,0.7982856631278992,-0.0796826928853988,0.9933720231056212,0.6534367799758911,0.6236486434936523,0.1371409744024276,0.9758509397506714,0.6952517628669739,0.977863907814026,-0.2667480111122131,0.9150424599647522,0.5579367876052856,0.6167217493057251,0.2683090269565582,0.3744924366474151,0.6439067125320435,1.0269100666046145,-0.5386896133422852,0.7484239935874939,0.6020954251289368,0.4017315208911896,0.3396955132484436,0.4946833848953247,0.6287386417388916,1.0568623542785645,-0.5823151469230652,0.6993374824523926,0.6086410284042358,0.3556541800498962,0.3535891771316528,0.4612829387187958,0.6532976627349854,1.031893968582153,-0.5991913080215454,0.7232480049133301,0.6204441785812378,0.3349024355411529,0.3424863815307617,0.4657948911190033,0.6620244383811951,1.0134021043777466,-0.555570662021637,0.7503664493560791,0.6190077066421509,0.358912706375122,0.3344068229198456,0.470366895198822,0.4832664430141449,1.0066335201263428,-0.0754555240273475,0.9881510734558104,0.4300187230110168,0.8810892105102539,0.0757187604904174,0.9872630834579468,0.3700855076313019,1.061894774436951,-0.3198609948158264,0.7832074165344238,0.2868601083755493,0.7323845624923706,-0.1348637491464615,0.5355035066604614,0.3263595998287201,1.131227970123291,0.1286787688732147,0.2939417362213135,0.3169845342636108,1.0121452808380127,0.2129303961992263,0.1398710459470749,0.3315471112728119,1.106241226196289,0.1778288185596466,0.3397373855113983,0.3440656661987304,1.0578787326812744,0.2522276043891907,0.2473875135183334,0.2795426249504089,1.1754887104034424,0.1842615604400634,0.2121205180883407,0.2714206278324127,1.07427179813385,0.2736488878726959,0.1398288160562515,incline bench press,unknown,f21672e7-f114-4fa6-bc4d-39396c37df5d.csv
0.4703368246555328,0.6791502833366394,-0.5614690184593201,0.9999611377716064,0.4768832325935364,0.659343421459198,-0.5748941898345947,0.9999807476997375,0.4820032715797424,0.6563944220542908,-0.5748360753059387,0.9999762773513794,0.4866814315319061,0.6531058549880981,-0.5750924944877625,0.999977707862854,0.4608895182609558,0.6593020558357239,-0.5755075216293335,0.9999672770500184,0.4556493461132049,0.656412661075592,-0.5755172967910767,0.9999489188194276,0.4509958624839782,0.6530516743659973,-0.5753716230392456,0.9999468326568604,0.4949789345264435,0.6275746822357178,-0.5135314464569092,0.999989926815033,0.4410429894924164,0.6295336484909058,-0.4887911379337311,0.9999778270721436,0.4792992174625397,0.6834294199943542,-0.515466570854187,0.9999873042106628,0.4629660546779632,0.6837100982666016,-0.5160424709320068,0.9999802708625792,0.5342463850975037,0.6338987946510315,-0.3495672941207886,0.9999842047691344,0.4028980433940887,0.6307135820388794,-0.3467817008495331,0.9999607801437378,0.5835915207862854,0.6940402984619141,-0.5161252617835999,0.995716154575348,0.3589669466018677,0.6959124803543091,-0.4842232763767242,0.9912744760513306,0.5986868739128113,0.630491316318512,-0.7810006737709045,0.9865432977676392,0.3437431752681732,0.6291126608848572,-0.7171221375465393,0.9828201532363892,0.6086715459823608,0.6091529130935669,-0.8228957056999207,0.9571661353111268,0.3390493094921112,0.6140877604484558,-0.7619255185127258,0.9537183046340942,0.5992552042007446,0.5922079682350159,-0.8186466097831726,0.9571159482002258,0.3466140329837799,0.5962971448898315,-0.7561776638031006,0.9480184316635132,0.5922892689704895,0.6007827520370483,-0.7858126163482666,0.9406163692474364,0.3520203828811645,0.6047455668449402,-0.721004843711853,0.9313291311264038,0.499125987291336,0.8387590050697327,0.0090029938146471,0.998953104019165,0.4231114387512207,0.8323832750320435,-0.0087180826812982,0.99828439950943,0.5263774991035461,0.9505566358566284,-0.2010458558797836,0.8184971809387207,0.3989153802394867,0.959841012954712,-0.0974047034978866,0.7026277184486389,0.4991670846939087,1.0683252811431885,0.0578791312873363,0.1738463640213012,0.4151075780391693,1.034823298454285,0.1886774599552154,0.0894676074385643,0.4868221580982208,1.0737603902816772,0.0847056061029434,0.2392676770687103,0.4236851036548614,1.0374536514282229,0.2175962924957275,0.0976084992289543,0.5000972151756287,1.143256664276123,0.0173355862498283,0.147481083869934,0.418229877948761,1.0986062288284302,0.1630480140447616,0.0577009990811347,squat,raw,squat_0.csv
0.4864313006401062,0.2686917781829834,-0.2969645857810974,0.9999862313270568,0.4816108345985412,0.2401046752929687,-0.262535959482193,0.9999783635139464,0.4844141602516174,0.2401977032423019,-0.2625351250171661,0.9999681115150452,0.4873463213443756,0.2402841299772262,-0.2625422775745392,0.9999614953994752,0.4687599241733551,0.2395422458648681,-0.2868210077285766,0.9999891519546508,0.4618791341781616,0.2406030744314193,-0.2867652475833893,0.9999895691871644,0.4545624852180481,0.2429448664188385,-0.2867894768714905,0.9999895095825196,0.4805878698825836,0.2516162693500519,-0.0881495997309684,0.9999760985374452,0.4369043111801147,0.2612002193927765,-0.1981904953718185,0.9999960660934448,0.4915240705013275,0.2965834140777588,-0.2332690060138702,0.9999820590019226,0.4747721254825592,0.2975489199161529,-0.2668645083904266,0.9999905228614808,0.5119560360908508,0.4065949022769928,0.0714772120118141,0.9994900226593018,0.3947669863700866,0.4009346961975097,-0.2178914844989776,0.9998916387557985,0.5743531584739685,0.4831612408161163,0.2340966761112213,0.9002761244773865,0.3483868539333343,0.5418155789375305,-0.3884008526802063,0.9972050786018372,0.6565754413604736,0.5152917504310608,0.2265830188989639,0.9466638565063475,0.3608755469322204,0.6957826614379883,-0.5998963713645935,0.9903331995010376,0.6828323602676392,0.5117939114570618,0.2235374599695205,0.8988500237464905,0.3552005887031555,0.7539418339729309,-0.6476974487304688,0.975729763507843,0.687264084815979,0.5002546906471252,0.1859635710716247,0.9090494513511658,0.3757404386997223,0.750014066696167,-0.6647545099258423,0.9771133065223694,0.6702318787574768,0.517672061920166,0.207712322473526,0.91420978307724,0.3820725083351135,0.7318069338798523,-0.6094960570335388,0.9748610258102416,0.5024513006210327,0.7913167476654053,0.0779396444559097,0.9929580092430116,0.432791531085968,0.7954670786857605,-0.0776719152927398,0.9959941506385804,0.4990823864936828,0.9797865152359008,0.1983302384614944,0.6183432936668396,0.4247883260250091,1.0568387508392334,0.0160724837332963,0.8200095295906067,0.4852092862129211,1.2347594499588013,0.4339202046394348,0.21462482213974,0.4028753638267517,1.2819616794586182,0.1872839331626892,0.3537151217460632,0.4751648604869842,1.268171787261963,0.4480488896369934,0.2474368512630462,0.3904339075088501,1.313698172569275,0.2002656757831573,0.3254214525222778,0.5030260682106018,1.3174288272857666,0.3458614647388458,0.1577815413475036,0.4288820028305053,1.369600772857666,0.0487068369984626,0.2359111756086349,lateral raise,raw,lateral raise_33.csv
0.5232939720153809,0.4403755068778991,0.1178454533219337,0.998512327671051,0.5439568161964417,0.4371929168701172,0.1634517014026641,0.9985128045082092,0.5521774291992188,0.4488914012908935,0.1635755449533462,0.9985961318016052,0.5609930157661438,0.4618328809738159,0.1635104715824127,0.9985399842262268,0.5246188640594482,0.415918231010437,0.1643042266368866,0.998704731464386,0.5198571085929871,0.4141503572463989,0.1642359644174575,0.998777449131012,0.5146027207374573,0.4121940732002258,0.1639859974384308,0.9987365007400512,0.5627987384796143,0.5073184370994568,0.3067307770252228,0.9987462162971495,0.5074338316917419,0.4479735791683197,0.3022584915161133,0.9990089535713196,0.5286943316459656,0.5035370588302612,0.161020278930664,0.9976871609687804,0.5047920942306519,0.4821459949016571,0.1622038930654525,0.9982216954231262,0.5625941753387451,0.7180963158607483,0.2710056602954864,0.9941479563713074,0.3546492159366607,0.5922903418540955,0.2692023515701294,0.9976773262023926,0.6604399681091309,0.6804571151733398,0.0129797412082552,0.4244764149188995,0.2508550882339477,0.475421279668808,0.0811987668275833,0.7588714957237244,0.697705864906311,0.3286724388599396,-0.2607863545417785,0.4613873660564422,0.2751871347427368,0.207017034292221,-0.1664814203977584,0.7647578716278076,0.7063345313072205,0.2574791312217712,-0.3029895424842834,0.4795197546482086,0.2577464580535888,0.1291730552911758,-0.189109206199646,0.7647787928581238,0.6821476221084595,0.2045635879039764,-0.2747947573661804,0.4860699772834778,0.2773018479347229,0.1333591490983963,-0.1960188150405883,0.7664694786071777,0.6956180334091187,0.2631733119487762,-0.260646641254425,0.462753027677536,0.2877458930015564,0.1668516546487808,-0.1736142635345459,0.720588207244873,0.4250880181789398,1.0904099941253662,0.0313864275813102,0.939541518688202,0.2972732484340668,1.0431861877441406,-0.0320987589657306,0.9424412846565248,0.5890872478485107,0.9127584099769592,0.0534824319183826,0.2472802698612213,0.2807124853134155,0.9405094385147096,-0.1168738827109336,0.424354076385498,0.5199418663978577,0.8574925661087036,0.046001810580492,0.1599909365177154,0.1990268677473068,1.2361458539962769,-0.160739466547966,0.5101782083511353,0.4902694821357727,0.8579663634300232,0.0517774522304534,0.2327585965394973,0.1843639910221099,1.2872401475906372,-0.1593571603298187,0.4392994046211242,0.5463037490844727,0.8547190427780151,0.063645489513874,0.1654905825853347,0.2023889124393463,1.3332781791687012,-0.2253568172454834,0.3580389320850372,incline bench press,unknown,ec6ec306-9ed1-416f-af4a-bff4ce9e3eed.csv
0.5021975040435791,0.277641087770462,-0.3765275776386261,0.9975459575653076,0.4748067259788513,0.2612248957157135,-0.3516036570072174,0.996194064617157,0.4713615477085113,0.2613803744316101,-0.3519790768623352,0.9964511394500732,0.4667204618453979,0.2615572214126587,-0.3523601293563843,0.9968040585517884,0.4683785140514374,0.261993259191513,-0.4273479580879211,0.996511459350586,0.461139440536499,0.2626011669635772,-0.4274317920207977,0.9968676567077636,0.4527796506881714,0.2631275057792663,-0.4276340305805206,0.9972493052482604,0.4205413162708282,0.2771759629249573,-0.2065030038356781,0.9967893958091736,0.4098591208457947,0.2782619297504425,-0.5401526689529419,0.997477650642395,0.4954057931900024,0.3002986013889313,-0.3120066523551941,0.9972813725471495,0.4886932969093323,0.3004123568534851,-0.4081581830978393,0.9981143474578856,0.3968710899353027,0.3914335072040558,0.038410373032093,0.9951367974281312,0.3724451661109924,0.4049095511436462,-0.7243014574050903,0.9994032382965088,0.4221154451370239,0.566018283367157,0.0271807089447975,0.0670297816395759,0.4421170055866241,0.5911428928375244,-0.7513322234153748,0.9687697291374208,0.4680830836296081,0.7011150121688843,-0.080220453441143,0.0685445442795753,0.490413635969162,0.751492440700531,-0.6638167500495911,0.856387197971344,0.4913898110389709,0.7307776212692261,-0.0924617126584053,0.0823848471045494,0.4541871547698974,0.7874415516853333,-0.7251595258712769,0.8075870871543884,0.4937596619129181,0.7442496418952942,-0.1458633542060852,0.0832093954086303,0.5047326683998108,0.7894929051399231,-0.7233900427818298,0.8059872984886169,0.4772346913814544,0.7300949692726135,-0.1110258772969245,0.0890715047717094,0.5046389698982239,0.7765024900436401,-0.6618476510047913,0.7925025224685669,0.4082311987876892,0.6750430464744568,0.1945586651563644,0.961826741695404,0.372092455625534,0.6910008788108826,-0.1933698505163192,0.9794344305992126,0.5429267883300781,0.7997084259986877,0.2342087030410766,0.1584058851003646,0.5266412496566772,0.873426079750061,-0.2602258324623108,0.652823269367218,0.4794100821018219,0.8534719347953796,0.3055576384067535,0.0912906304001808,0.4319066703319549,0.9000354409217834,-0.1292044669389724,0.341827929019928,0.4647893607616424,0.8599541187286377,0.3033241331577301,0.1653672307729721,0.3964056372642517,0.8981436491012573,-0.1149530485272407,0.4442164301872253,0.499499499797821,0.8757747411727905,0.289948433637619,0.1231530979275703,0.487149566411972,0.924146294593811,-0.1516160368919372,0.3015525639057159,barbell biceps curl,raw,barbell biceps curl_0.csv
0.4194348454475403,0.3860435485839844,-0.1493483334779739,0.9992046356201172,0.409168004989624,0.3735847771167755,-0.1764374673366546,0.9991453289985656,0.4093332886695862,0.3697796165943146,-0.1764441132545471,0.999197781085968,0.4094528257846832,0.3655188381671905,-0.1764588356018066,0.9992818236351012,0.4085603654384613,0.3767226636409759,-0.1380351483821869,0.9992051124572754,0.4083368182182312,0.3753631114959717,-0.1381473392248153,0.9993509650230408,0.4080037176609039,0.3736862540245056,-0.1381904780864715,0.9993270635604858,0.4159668385982513,0.3347418308258056,-0.2378172129392624,0.9990458488464355,0.4137509763240814,0.3434671759605407,-0.0654450356960296,0.9991741180419922,0.4318930208683014,0.3774619996547699,-0.1682016998529434,0.9994473457336426,0.431246817111969,0.3824954032897949,-0.117813691496849,0.9991757273674012,0.4839950203895569,0.3474625945091247,-0.3265483379364013,0.9998558759689332,0.4630867838859558,0.3654662668704986,0.0706242471933364,0.9997960925102234,0.4937872290611267,0.5127685070037842,-0.3490119874477386,0.976479172706604,0.4724431037902832,0.5054833889007568,0.119718849658966,0.4235986471176147,0.4820636212825775,0.6664579510688782,-0.261874109506607,0.9668235778808594,0.4689814150333404,0.6461772918701172,0.0546516366302967,0.5769715905189514,0.481095403432846,0.7034569382667542,-0.2967987656593323,0.9501055479049684,0.4640162885189056,0.6830662488937378,0.064623050391674,0.5532488226890564,0.472828209400177,0.7045113444328308,-0.2757805287837982,0.946547508239746,0.4600657522678375,0.6855051517486572,0.0232553202658891,0.5625590085983276,0.473943293094635,0.6934640407562256,-0.2517688870429992,0.9164059162139891,0.4635491967201233,0.6758971214294434,0.0355758629739284,0.5672346353530884,0.6230724453926086,0.4113406836986542,-0.1290111243724823,0.9979206323623656,0.5972369909286499,0.4138197302818298,0.1292162984609604,0.99734228849411,0.5371840000152588,0.573160707950592,-0.1462810933589935,0.9586167335510254,0.5153716802597046,0.5672177672386169,0.1256852596998214,0.2477302998304367,0.5468152761459351,0.8020896911621094,-0.0725334733724594,0.986448347568512,0.5245170593261719,0.7708017826080322,0.1959784030914306,0.3503418266773224,0.5632930994033813,0.829042375087738,-0.0673654824495315,0.9777421355247498,0.5391314029693604,0.7989597916603088,0.2004130333662033,0.4494723081588745,0.4863065779209137,0.8467785120010376,-0.1198261007666587,0.9830423593521118,0.4858256876468658,0.8324239253997803,0.1745206862688064,0.4307925403118133,t bar row,raw,t bar row_4.csv
